order_id,order_date,region,product_category,product_name,sales_rep,quantity,unit_price,discount_pct,total_amount,customer_rating
ORD-10483,2024-09-17,Midwest,Food & Beverage,Protein Bars,Mark Baker,6,285.35,0,1712.1,1.9
ORD-10484,2022-03-29,Southeast,Food & Beverage,Trail Mix,Sandra Moore,3,135.86,0.05,387.2,4.6
ORD-10485,2022-03-23,Midwest,Beauty,Nail Polish Set,Patricia Anderson,16,459.36,0,7349.76,3.8
ORD-10486,2024-02-11,West,Books,SQL Mastery,Kimberly Wright,19,274.45,0,5214.55,3.4
ORD-10487,2024-11-23,West,Clothing,Casual Sneakers,Kimberly Wright,13,486.47,0.05,6007.9,4.3
ORD-10488,2024-10-24,Southeast,Beauty,Makeup Brush Kit,Matthew Williams,16,444.15,0,7106.4,1.7
ORD-10489,2024-01-12,Southwest,Clothing,Casual Sneakers,Mark Roberts,7,79.37,0,555.59,4.3
ORD-10490,2025-10-14,West,Sports,Cycling Gloves,Sandra Garcia,11,361.53,0.25,2982.62,1.8
ORD-10491,2025-03-20,Southwest,Home & Garden,Door Mat,Betty Clark,1,125.62,0,125.62,1.5
ORD-10492,2024-11-24,West,Electronics,USB-C Hub,Andrew Hill,2,87.34,0,174.68,4.9
ORD-10493,2024-09-13,Southeast,Electronics,Webcam,Charles Perez,3,112.21,0.25,252.47,4.3
ORD-10494,2022-12-10,Midwest,Home & Garden,Throw Pillow,Mark Young,20,331.53,0.1,5967.54,2.8
ORD-10495,2022-02-03,Southeast,Clothing,Winter Jacket,Sandra Moore,13,195.8,0,2545.4,4.4
ORD-10496,2025-06-13,Southwest,Toys,Puzzle Set,Mark Baker,20,52.67,0.25,790.05,4.5
ORD-10497,2025-10-21,West,Clothing,Denim Jeans,Sandra Moore,16,331.4,0,5302.4,2.7
ORD-10498,2024-02-20,Midwest,Electronics,Phone Case,Melissa Nelson,8,469.52,0.25,2817.12,4.2
ORD-10499,2022-06-21,Midwest,Clothing,Silk Scarf,Andrew Hill,5,130.99,0.05,622.2,4.5
ORD-10500,2025-03-29,Southwest,Toys,Art Supply Kit,Patricia Anderson,7,7.71,0,53.97,3.1
ORD-10501,2022-11-13,West,Toys,Action Figure,Lisa Hernandez,11,207.38,0,2281.18,3.3
ORD-10502,2025-10-25,West,Books,AI Ethics,Stephanie Wilson,19,185.99,0.1,3180.43,1.8
ORD-10503,2023-06-04,Midwest,Food & Beverage,Protein Bars,Melissa Nelson,12,281.75,0.25,2535.75,2.4
ORD-10504,2025-12-03,Southeast,Toys,Puzzle Set,Patricia Anderson,4,375.17,0.25,1125.51,1.9
ORD-10505,2022-11-26,West,Toys,Card Game,Lisa Hernandez,18,308.94,0,5560.92,1.0
ORD-10506,2022-06-30,Northeast,Clothing,Running Shoes,Emily Carter,16,463.3,0.2,5930.24,1.9
ORD-10507,2025-06-11,Southwest,Clothing,Cotton T-Shirt,Amanda Harris,13,465.69,0.2,4843.18,3.8
ORD-10508,2025-09-07,Southwest,Electronics,USB-C Hub,Amanda Harris,16,222.29,0.05,3378.81,1.8
ORD-10509,2022-11-19,Northeast,Sports,Water Bottle,Emily Carter,2,183.07,0,366.14,4.1
ORD-10510,2025-12-12,Northeast,Beauty,Nail Polish Set,Mark Young,13,295.11,0,3836.43,1.4
ORD-10511,2023-04-09,Southwest,Books,Business Analytics,Mark Smith,12,481.83,0.1,5203.76,2.8
ORD-10512,2025-02-18,Northeast,Toys,Building Blocks,Sandra Moore,9,91.64,0,824.76,2.2
ORD-10513,2025-11-22,West,Clothing,Casual Sneakers,Jessica Scott,18,407.51,0.1,6601.66,3.3
ORD-10514,2024-09-14,Northeast,Sports,Tennis Balls,Emily Carter,15,342.39,0,5135.85,1.3
ORD-10515,2024-11-23,Southwest,Sports,Jump Rope,Joseph Thomas,11,209.15,0.15,1955.55,3.8
ORD-10516,2022-06-05,Southwest,Books,Statistics Primer,Mark Young,10,51.04,0.15,433.84,1.7
ORD-10517,2023-01-10,Southeast,Beauty,Body Lotion,Sandra Garcia,7,447.69,0.1,2820.45,3.9
ORD-10518,2023-05-27,Southwest,Sports,Jump Rope,Kimberly Wright,9,107.36,0.05,917.93,1.6
ORD-10519,2025-06-11,Northeast,Clothing,Denim Jeans,Stephanie Wilson,3,339.53,0.25,763.94,4.4
ORD-10520,2025-03-22,Midwest,Electronics,Portable Charger,Sandra Garcia,12,312.23,0.25,2810.07,1.7
ORD-10521,2022-04-21,Southwest,Books,AI Ethics,Kevin Sanchez,8,376.33,0,3010.64,2.7
ORD-10522,2024-07-25,Northeast,Electronics,Smart Watch,Mark Roberts,13,430.9,0,5601.7,3.1
ORD-10523,2025-04-04,Northeast,Beauty,Face Moisturizer,Richard Hill,1,338.68,0.2,270.94,2.4
ORD-10524,2024-08-23,Southwest,Books,Machine Learning Guide,Richard Hill,18,135.11,0.1,2188.78,2.5
ORD-10525,2024-01-18,West,Food & Beverage,Granola,Emily Carter,7,212.45,0.15,1264.08,2.8
ORD-10526,2025-02-11,West,Home & Garden,Kitchen Scale,Ashley Taylor,4,361.8,0.05,1374.84,2.5
ORD-10527,2024-05-13,West,Home & Garden,Throw Pillow,Jonathan Scott,16,403.81,0,6460.96,5.0
ORD-10528,2024-03-26,Northeast,Beauty,Makeup Brush Kit,Mark Roberts,10,129.23,0,1292.3,1.7
ORD-10529,2024-07-10,Midwest,Sports,Foam Roller,Emily Carter,16,420.29,0,6724.64,2.4
ORD-10530,2025-10-23,Southwest,Books,Business Analytics,Mark Smith,1,208.82,0.15,177.5,3.3
ORD-10531,2024-07-04,Northeast,Home & Garden,Wall Clock,Jessica Scott,12,165.92,0.25,1493.28,3.5
ORD-10532,2024-05-13,Southwest,Food & Beverage,Protein Bars,Melissa Nelson,6,322.09,0.15,1642.66,2.6
ORD-10533,2023-10-11,Midwest,Clothing,Denim Jeans,Mark Roberts,6,175.09,0.15,892.96,2.1
ORD-10534,2025-04-17,Southwest,Toys,Art Supply Kit,Matthew Williams,15,391.58,0.15,4992.64,2.7
ORD-10535,2025-12-06,Northeast,Home & Garden,Ceramic Planter,Mark Smith,5,365.25,0.1,1643.62,1.7
ORD-10536,2025-01-28,Northeast,Clothing,Denim Jeans,Joseph Thomas,3,468.71,0.25,1054.6,4.1
ORD-10537,2025-09-03,West,Clothing,Denim Jeans,Amanda Harris,9,310.96,0,2798.64,1.9
ORD-10538,2022-02-28,Northeast,Books,Deep Learning Intro,Cynthia Green,5,69.98,0,349.9,2.4
ORD-10539,2025-01-28,West,Beauty,Makeup Brush Kit,Jonathan Scott,15,487.62,0.1,6582.87,4.9
ORD-10540,2023-12-13,West,Home & Garden,Shelf Organizer,Gary Hernandez,19,220.31,0.1,3767.3,1.9
ORD-10541,2022-11-15,Midwest,Clothing,Leather Belt,Joseph Thomas,10,186.06,0.1,1674.54,1.0
ORD-10542,2025-11-09,West,Home & Garden,Scented Candle,Stephanie Wilson,10,237.25,0,2372.5,2.9
ORD-10543,2025-01-27,Midwest,Electronics,Phone Case,Mark Smith,10,300.52,0,3005.2,2.6
ORD-10544,2024-02-14,Southeast,Toys,Stuffed Animal,Emily Carter,8,85.82,0.2,549.25,1.3
ORD-10545,2024-04-25,Southeast,Sports,Foam Roller,Ashley Taylor,10,325.99,0.1,2933.91,1.3
ORD-10546,2023-07-12,Southwest,Home & Garden,Wall Clock,Sandra Garcia,4,320.26,0.25,960.78,1.8
ORD-10547,2023-01-16,Northeast,Electronics,USB-C Hub,Amanda Harris,2,485.01,0,970.02,2.1
ORD-10548,2024-10-07,Southeast,Food & Beverage,Organic Coffee,Richard Hill,8,49.65,0,397.2,2.7
ORD-10549,2023-11-08,Northeast,Food & Beverage,Honey Jar,Gary Rodriguez,15,349.98,0,5249.7,4.0
ORD-10550,2025-01-17,West,Home & Garden,Ceramic Planter,Betty Clark,9,388.95,0,3500.55,1.8
ORD-10551,2024-02-28,West,Books,AI Ethics,Charles Perez,1,65.37,0.05,62.1,4.0
ORD-10552,2024-12-03,Southeast,Electronics,Laptop Stand,Sandra Garcia,15,368.98,0,5534.7,2.6
ORD-10553,2025-01-30,Southwest,Books,Business Analytics,Patricia Anderson,6,316.44,0,1898.64,2.0
ORD-10554,2022-08-20,Southeast,Books,Statistics Primer,Lisa Hernandez,12,444.32,0.05,5065.25,2.7
ORD-10555,2023-05-13,Northeast,Electronics,USB-C Hub,Mark Baker,9,294.42,0.2,2119.82,3.3
ORD-10556,2022-11-19,West,Food & Beverage,Protein Bars,Brenda Williams,12,386.54,0.05,4406.56,3.7
ORD-10557,2025-12-07,Southwest,Beauty,Face Moisturizer,Kevin Sanchez,2,180.98,0,361.96,1.4
ORD-10558,2024-06-17,Southeast,Food & Beverage,Trail Mix,Joseph Thomas,11,490.93,0.15,4590.2,3.8
ORD-10559,2025-12-18,West,Beauty,Sunscreen SPF50,Gary Hernandez,9,449.84,0.25,3036.42,2.2
ORD-10560,2023-10-25,West,Food & Beverage,Trail Mix,Emily Carter,19,97.38,0.15,1572.69,4.5
ORD-10561,2023-06-24,Southwest,Home & Garden,LED Desk Lamp,Kimberly Wright,17,81.74,0.1,1250.62,2.8
ORD-10562,2025-06-24,Southeast,Toys,Puzzle Set,Richard Hill,1,311.77,0.15,265.0,3.9
ORD-10563,2025-06-09,Midwest,Toys,Action Figure,Richard Hill,17,343.2,0,5834.4,2.6
ORD-10564,2022-03-31,Southeast,Beauty,Lip Balm Set,Betty Clark,4,263.98,0,1055.92,4.5
ORD-10565,2025-03-15,West,Sports,Resistance Bands,Cynthia Green,16,99.85,0,1597.6,3.0
ORD-10566,2022-01-27,Southeast,Books,Python Cookbook,Lisa Hernandez,12,114.26,0,1371.12,3.0
ORD-10567,2024-01-26,Northeast,Clothing,Leather Belt,Gary Rodriguez,2,183.66,0.2,293.86,3.5
ORD-10568,2024-11-29,Northeast,Electronics,Bluetooth Speaker,Patricia Anderson,10,43.58,0.05,414.01,3.9
ORD-10569,2025-03-13,Southeast,Toys,Action Figure,Gary Hernandez,7,265.47,0.05,1765.38,4.0
ORD-10570,2025-12-09,West,Toys,Board Game,Ryan White,19,182.19,0.25,2596.21,1.4
ORD-10571,2024-12-29,Southwest,Home & Garden,Door Mat,Matthew Williams,17,172.07,0,2925.19,4.7
ORD-10572,2023-10-25,Southwest,Beauty,Body Lotion,Charles Perez,12,209.11,0.2,2007.46,3.3
ORD-10573,2024-01-08,West,Sports,Cycling Gloves,Matthew Williams,18,463.44,0.1,7507.73,4.8
ORD-10574,2023-09-11,Northeast,Electronics,Wireless Headphones,Amanda Harris,10,299.9,0,2999.0,4.9
ORD-10575,2025-02-07,Southwest,Sports,Tennis Balls,Gary Hernandez,1,386.9,0.1,348.21,3.3
ORD-10576,2022-10-11,Midwest,Home & Garden,LED Desk Lamp,Kimberly Wright,2,232.88,0,465.76,4.6
ORD-10577,2025-03-14,West,Sports,Jump Rope,Melissa Nelson,9,406.48,0,3658.32,4.7
ORD-10578,2025-05-04,Midwest,Clothing,Wool Sweater,Mark Baker,16,90.59,0,1449.44,3.9
ORD-10579,2023-12-14,West,Toys,Board Game,Donna Torres,2,461.33,0.15,784.26,4.7
ORD-10580,2022-04-21,Midwest,Clothing,Winter Jacket,Sandra Moore,20,464.68,0.2,7434.88,1.2
ORD-10581,2022-04-14,West,Home & Garden,Scented Candle,Matthew Williams,17,350.4,0,5956.8,4.0
ORD-10582,2022-10-31,Southeast,Clothing,Winter Jacket,Richard Hill,14,148.44,0.2,1662.53,1.3
ORD-10583,2025-11-30,Southeast,Electronics,Phone Case,Stephanie Wilson,9,47.11,0.2,339.19,1.5
ORD-10584,2025-02-23,Southwest,Sports,Running Belt,Linda Lee,13,327.86,0.05,4049.07,3.1
ORD-10585,2025-11-03,Southwest,Sports,Resistance Bands,Brenda Williams,9,389.5,0.15,2979.67,1.5
ORD-10586,2023-12-07,Southwest,Toys,Stuffed Animal,Lisa Hernandez,12,177.41,0.15,1809.58,1.1
ORD-10587,2025-06-30,Southeast,Books,Machine Learning Guide,Matthew Williams,12,310.03,0.25,2790.27,1.2
ORD-10588,2022-08-19,Northeast,Sports,Jump Rope,Charles Perez,12,82.22,0,986.64,4.8
ORD-10589,2023-09-17,West,Home & Garden,Wall Clock,Sandra Garcia,1,174.92,0,174.92,1.1
ORD-10590,2025-01-28,West,Sports,Jump Rope,Andrew Hill,7,275.48,0.1,1735.52,3.9
ORD-10591,2023-06-08,Southeast,Home & Garden,Ceramic Planter,Mark Baker,13,293.59,0,3816.67,2.1
ORD-10592,2022-05-17,West,Books,Python Cookbook,Cynthia Green,15,329.11,0,4936.65,2.1
ORD-10593,2023-04-19,West,Beauty,Lip Balm Set,Sandra Moore,1,149.79,0.2,119.83,4.9
ORD-10594,2023-01-17,Southeast,Clothing,Wool Sweater,Sandra Moore,16,434.05,0,6944.8,4.9
ORD-10595,2023-11-15,West,Electronics,Wireless Headphones,Jessica Scott,8,461.52,0.1,3322.94,4.0
ORD-10596,2023-04-29,Southwest,Electronics,Smart Watch,Emily Carter,12,180.91,0.1,1953.83,4.2
ORD-10597,2023-04-07,Southeast,Books,AI Ethics,Richard Hill,1,472.35,0.1,425.12,4.6
ORD-10598,2024-05-04,Southeast,Home & Garden,LED Desk Lamp,Melissa Nelson,13,262.76,0.05,3245.09,1.6
ORD-10599,2025-08-29,Southeast,Books,Business Analytics,Melissa Nelson,15,273.41,0.05,3896.09,3.2
ORD-10600,2024-05-30,Southeast,Sports,Water Bottle,Lisa Hernandez,10,345.82,0,3458.2,4.7
ORD-10601,2023-01-13,Midwest,Home & Garden,Scented Candle,Gary Rodriguez,3,280.88,0,842.64,4.5
ORD-10602,2024-06-26,Midwest,Electronics,Smart Watch,Jonathan Scott,14,480.79,0.1,6057.95,4.1
ORD-10603,2025-05-25,Southwest,Clothing,Running Shoes,Andrew Hill,6,17.97,0.1,97.04,1.9
ORD-10604,2022-10-02,Southwest,Sports,Jump Rope,Ashley Taylor,1,182.83,0.25,137.12,3.4
ORD-10605,2022-12-02,Southeast,Beauty,Sunscreen SPF50,Charles Perez,13,248.27,0,3227.51,1.1
ORD-10606,2023-02-23,Northeast,Electronics,Webcam,Betty Clark,14,115.16,0.05,1531.63,4.7
ORD-10607,2024-05-25,West,Food & Beverage,Dark Chocolate,Stephanie Wilson,11,434.05,0.05,4535.82,1.2
ORD-10608,2024-12-02,Northeast,Toys,Card Game,Matthew Williams,13,307.69,0,3999.97,2.8
ORD-10609,2025-02-16,West,Electronics,Laptop Stand,Sandra Moore,17,271.25,0,4611.25,4.1
ORD-10610,2023-08-09,West,Electronics,Laptop Stand,Betty Clark,10,222.58,0.1,2003.22,2.7
ORD-10611,2022-07-05,Southwest,Electronics,USB-C Hub,Patricia Anderson,15,415.8,0.25,4677.75,1.7
ORD-10612,2023-01-02,West,Home & Garden,Door Mat,Melissa Nelson,14,165.11,0,2311.54,4.6
ORD-10613,2022-09-11,Northeast,Sports,Running Belt,Patricia Anderson,3,128.79,0,386.37,3.8
ORD-10614,2024-02-15,Southwest,Beauty,Lip Balm Set,Jessica Scott,17,355.1,0,6036.7,1.2
ORD-10615,2022-11-29,Southeast,Home & Garden,Scented Candle,Betty Clark,19,436.3,0,8289.7,4.1
ORD-10616,2023-08-15,Southeast,Electronics,Phone Case,Patricia Anderson,10,158.21,0.25,1186.58,4.6
ORD-10617,2024-07-28,West,Sports,Yoga Mat,Ashley Taylor,20,383.87,0,7677.4,3.0
ORD-10618,2024-07-18,West,Electronics,Portable Charger,Matthew Williams,8,112.35,0.25,674.1,1.3
ORD-10619,2022-04-11,Southeast,Electronics,Laptop Stand,Jonathan Scott,18,142.67,0.05,2439.66,1.2
ORD-10620,2023-11-10,Northeast,Beauty,Face Moisturizer,Mark Baker,5,427.65,0.1,1924.42,1.4
ORD-10621,2024-07-21,Southwest,Home & Garden,Throw Pillow,Kimberly Wright,10,307.49,0,3074.9,4.7
ORD-10622,2022-05-19,West,Clothing,Casual Sneakers,Gary Rodriguez,11,187.44,0.2,1649.47,3.2
ORD-10623,2023-11-06,Southwest,Books,Deep Learning Intro,Donna Torres,5,65.4,0.1,294.3,3.1
ORD-10624,2024-09-17,Southwest,Sports,Yoga Mat,Mark Young,4,287.83,0,1151.32,4.2
ORD-10625,2024-12-12,Southwest,Books,AI Ethics,Andrew Hill,20,424.66,0.1,7643.88,2.4
ORD-10626,2024-10-05,Southeast,Home & Garden,Shelf Organizer,Ryan White,17,365.95,0.25,4665.86,3.4
ORD-10627,2025-07-04,Northeast,Books,Statistics Primer,Linda Lee,1,63.51,0.25,47.63,4.4
ORD-10628,2022-01-24,Southeast,Toys,Stuffed Animal,Mark Roberts,2,170.23,0.05,323.44,2.1
ORD-10629,2022-01-13,Northeast,Clothing,Casual Sneakers,Cynthia Green,10,255.81,0.15,2174.38,2.3
ORD-10630,2025-10-09,West,Toys,Building Blocks,Mark Young,6,101.04,0.15,515.3,2.9
ORD-10631,2025-01-04,Midwest,Electronics,USB-C Hub,Matthew Williams,16,81.92,0.25,983.04,4.1
ORD-10632,2025-02-11,Southwest,Toys,Building Blocks,Joseph Thomas,17,153.18,0.15,2213.45,1.8
ORD-10633,2022-03-05,Midwest,Beauty,Body Lotion,Jessica Scott,3,484.96,0.1,1309.39,3.5
ORD-10634,2025-12-15,Midwest,Home & Garden,Door Mat,Mark Roberts,6,299.62,0.1,1617.95,1.1
ORD-10635,2024-07-14,Midwest,Toys,Board Game,Mark Smith,16,439.14,0.15,5972.3,3.1
ORD-10636,2022-07-09,West,Home & Garden,LED Desk Lamp,Sandra Moore,12,393.55,0.05,4486.47,1.1
ORD-10637,2024-12-08,Midwest,Food & Beverage,Protein Bars,Stephanie Wilson,7,173.36,0.25,910.14,2.3
ORD-10638,2024-03-04,Southwest,Clothing,Running Shoes,Patricia Anderson,7,363.66,0.25,1909.22,1.0
ORD-10639,2022-07-31,Southwest,Electronics,Bluetooth Speaker,Stephanie Wilson,11,236.1,0,2597.1,3.6
ORD-10640,2023-10-20,Southeast,Books,Python Cookbook,Mark Smith,19,380.45,0.05,6867.12,2.1
ORD-10641,2023-07-15,Northeast,Beauty,Makeup Brush Kit,Joseph Thomas,4,139.96,0,559.84,4.8
ORD-10642,2023-07-10,Southeast,Clothing,Winter Jacket,Mark Roberts,18,178.41,0.15,2729.67,4.2
ORD-10643,2025-01-12,West,Sports,Water Bottle,Mark Baker,3,159.13,0.15,405.78,1.5
ORD-10644,2024-05-23,West,Food & Beverage,Organic Coffee,Betty Clark,4,194.88,0,779.52,3.8
ORD-10645,2025-12-31,Southwest,Food & Beverage,Honey Jar,Brenda Williams,10,169.5,0.05,1610.25,4.9
ORD-10646,2022-07-19,West,Food & Beverage,Protein Bars,Amanda Harris,3,407.36,0.25,916.56,3.7
ORD-10647,2025-06-17,Midwest,Food & Beverage,Dark Chocolate,Mark Young,8,473.99,0,3791.92,2.5
ORD-10648,2022-05-14,West,Home & Garden,Scented Candle,Patricia Anderson,11,229.38,0,2523.18,2.4
ORD-10649,2024-11-06,Northeast,Food & Beverage,Protein Bars,Jessica Scott,10,385.13,0,3851.3,4.3
ORD-10650,2024-12-27,West,Clothing,Wool Sweater,Jessica Scott,18,326.48,0.1,5288.98,3.4
ORD-10651,2024-02-26,Northeast,Sports,Jump Rope,Richard Hill,18,83.72,0.25,1130.22,1.8
ORD-10652,2022-12-21,Northeast,Toys,Stuffed Animal,Linda Lee,19,394.73,0.05,7124.88,4.7
ORD-10653,2025-02-10,Northeast,Food & Beverage,Green Tea Pack,Gary Rodriguez,19,300.06,0.15,4845.97,2.8
ORD-10654,2023-11-02,West,Books,AI Ethics,Lisa Hernandez,3,301.14,0.2,722.74,3.6
ORD-10655,2022-10-28,Southeast,Clothing,Winter Jacket,Matthew Williams,5,444.19,0,2220.95,3.1
ORD-10656,2023-09-06,Southwest,Toys,Remote Car,Kevin Sanchez,7,106.8,0.15,635.46,4.7
ORD-10657,2025-06-06,Southwest,Books,AI Ethics,Jessica Scott,12,495.19,0,5942.28,4.4
ORD-10658,2022-01-02,Southwest,Books,Python Cookbook,Gary Rodriguez,12,451.03,0,5412.36,4.9
ORD-10659,2025-07-04,Midwest,Clothing,Casual Sneakers,Mark Roberts,1,121.44,0.2,97.15,2.5
ORD-10660,2024-08-30,Southeast,Toys,Stuffed Animal,Mark Smith,18,109.55,0,1971.9,3.2
ORD-10661,2022-10-03,Northeast,Beauty,Nail Polish Set,Brenda Williams,5,147.79,0,738.95,3.6
ORD-10662,2022-06-23,Southeast,Home & Garden,Shelf Organizer,Lisa Hernandez,14,487.61,0,6826.54,4.2
ORD-10663,2025-02-04,West,Food & Beverage,Granola,Jessica Scott,20,94.0,0.2,1504.0,2.4
ORD-10664,2023-04-30,Southwest,Home & Garden,Door Mat,Emily Carter,20,8.68,0.25,130.2,2.6
ORD-10665,2022-08-20,Southwest,Beauty,Face Moisturizer,Sandra Garcia,2,286.23,0.15,486.59,4.8
ORD-10666,2024-08-10,Southwest,Clothing,Running Shoes,Brenda Williams,17,491.87,0.1,7525.61,3.1
ORD-10667,2025-11-01,Southwest,Clothing,Winter Jacket,Kevin Sanchez,16,317.18,0,5074.88,3.3
ORD-10668,2024-07-18,Southwest,Electronics,Smart Watch,Ryan White,18,390.37,0.25,5269.99,2.9
ORD-10669,2023-08-16,Southeast,Beauty,Nail Polish Set,Mark Baker,12,480.49,0.1,5189.29,3.8
ORD-10670,2025-03-19,Northeast,Books,SQL Mastery,Cynthia Green,2,316.5,0,633.0,5.0
ORD-10671,2023-07-24,Midwest,Electronics,Webcam,Jonathan Scott,16,45.84,0,733.44,3.5
ORD-10672,2025-04-26,Southeast,Books,SQL Mastery,Cynthia Green,1,372.01,0,372.01,2.8
ORD-10673,2023-12-04,Northeast,Home & Garden,Wall Clock,Jonathan Scott,8,245.03,0,1960.24,3.4
ORD-10674,2025-09-15,West,Home & Garden,Shelf Organizer,Linda Lee,14,386.33,0.05,5138.19,3.6
ORD-10675,2022-04-18,Southeast,Sports,Tennis Balls,Matthew Williams,2,322.92,0,645.84,2.6
ORD-10676,2024-08-29,Midwest,Books,Deep Learning Intro,Jonathan Scott,18,120.66,0.2,1737.5,3.1
ORD-10677,2024-02-22,Midwest,Toys,Building Blocks,Sandra Moore,10,463.98,0.25,3479.85,3.7
ORD-10678,2025-06-04,Midwest,Electronics,Bluetooth Speaker,Richard Hill,18,320.52,0.2,4615.49,2.1
ORD-10679,2025-10-08,Southwest,Clothing,Casual Sneakers,Stephanie Wilson,19,198.62,0.05,3585.09,1.8
ORD-10680,2022-05-20,Northeast,Beauty,Sunscreen SPF50,Donna Torres,11,276.07,0,3036.77,1.4
ORD-10681,2023-05-31,Southeast,Clothing,Leather Belt,Mark Baker,12,113.61,0.1,1226.99,1.1
ORD-10682,2025-05-12,Northeast,Clothing,Cotton T-Shirt,Mark Roberts,20,330.02,0.05,6270.38,4.8
ORD-10683,2022-08-16,Southeast,Clothing,Running Shoes,Emily Carter,13,329.92,0,4288.96,2.2
ORD-10684,2023-06-12,Southeast,Clothing,Leather Belt,Stephanie Wilson,9,385.83,0.15,2951.6,1.3
ORD-10685,2023-06-13,Midwest,Electronics,Phone Case,Betty Clark,13,169.66,0,2205.58,2.8
ORD-10686,2022-08-11,Southeast,Food & Beverage,Trail Mix,Gary Hernandez,20,199.35,0.25,2990.25,4.1
ORD-10687,2022-03-13,Northeast,Sports,Resistance Bands,Brenda Williams,15,359.12,0,5386.8,3.3
ORD-10688,2025-08-30,Northeast,Books,Deep Learning Intro,Mark Young,1,448.77,0,448.77,1.2
ORD-10689,2025-03-22,Northeast,Toys,Art Supply Kit,Sandra Moore,5,351.53,0.2,1406.12,3.8
ORD-10690,2025-01-11,Southeast,Food & Beverage,Dark Chocolate,Joseph Thomas,14,204.94,0,2869.16,2.5
ORD-10691,2023-11-14,Midwest,Food & Beverage,Green Tea Pack,Jessica Scott,19,269.98,0.15,4360.18,1.2
ORD-10692,2022-06-14,West,Clothing,Wool Sweater,Stephanie Wilson,18,427.4,0.15,6539.22,4.1
ORD-10693,2025-09-15,Southeast,Sports,Water Bottle,Amanda Harris,18,24.47,0.2,352.37,3.8
ORD-10694,2023-01-24,Southeast,Clothing,Wool Sweater,Mark Baker,16,47.01,0.25,564.12,1.8
ORD-10695,2024-10-20,Southwest,Sports,Running Belt,Gary Rodriguez,13,36.18,0.1,423.31,4.2
ORD-10696,2024-04-10,Northeast,Electronics,Wireless Headphones,Mark Smith,11,32.75,0,360.25,4.2
ORD-10697,2022-03-17,Southeast,Food & Beverage,Protein Bars,Sandra Garcia,19,120.33,0,2286.27,3.6
ORD-10698,2022-01-30,Southeast,Food & Beverage,Organic Coffee,Lisa Hernandez,8,352.14,0,2817.12,1.2
ORD-10699,2022-08-06,Northeast,Books,Data Science Handbook,Sandra Garcia,15,307.56,0,4613.4,3.4
ORD-10700,2023-10-27,Northeast,Sports,Resistance Bands,Cynthia Green,7,215.97,0.2,1209.43,3.3
ORD-10701,2023-11-19,Northeast,Home & Garden,Scented Candle,Patricia Anderson,7,383.29,0,2683.03,2.1
ORD-10702,2023-05-14,Southwest,Toys,Puzzle Set,Mark Baker,12,278.94,0.25,2510.46,1.5
ORD-10703,2022-01-14,Northeast,Toys,Puzzle Set,Betty Clark,1,440.42,0,440.42,4.7
ORD-10704,2022-10-21,Midwest,Books,AI Ethics,Sandra Moore,16,347.72,0.05,5285.34,2.8
ORD-10705,2024-10-20,Southwest,Sports,Water Bottle,Brenda Williams,20,347.38,0,6947.6,3.5
ORD-10706,2023-01-29,Northeast,Books,Business Analytics,Sandra Moore,14,7.26,0.05,96.56,4.9
ORD-10707,2023-07-21,Northeast,Beauty,Hair Serum,Mark Smith,15,386.31,0.05,5504.92,1.5
ORD-10708,2022-04-21,Midwest,Home & Garden,Shelf Organizer,Amanda Harris,16,92.28,0,1476.48,1.8
ORD-10709,2022-03-30,Northeast,Books,Business Analytics,Linda Lee,20,403.55,0.25,6053.25,1.2
ORD-10710,2022-05-26,Southeast,Home & Garden,Throw Pillow,Linda Lee,1,245.11,0,245.11,2.8
ORD-10711,2023-04-17,Northeast,Beauty,Nail Polish Set,Richard Hill,7,374.81,0.15,2230.12,1.9
ORD-10712,2022-05-31,West,Sports,Cycling Gloves,Melissa Nelson,7,190.89,0.05,1269.42,2.9
ORD-10713,2022-12-31,West,Toys,Puzzle Set,Kimberly Wright,7,464.3,0.25,2437.57,1.5
ORD-10714,2022-03-07,Southwest,Sports,Tennis Balls,Mark Baker,9,105.09,0,945.81,2.1
ORD-10715,2023-03-27,Midwest,Clothing,Leather Belt,Andrew Hill,15,212.02,0.15,2703.26,1.6
ORD-10716,2023-03-20,Southwest,Home & Garden,Kitchen Scale,Sandra Garcia,3,208.79,0.25,469.78,4.3
ORD-10717,2023-05-23,Midwest,Books,Python Cookbook,Donna Torres,14,369.41,0.05,4913.15,3.3
ORD-10718,2024-08-21,Southwest,Home & Garden,Ceramic Planter,Mark Baker,14,490.19,0,6862.66,2.7
ORD-10719,2022-06-20,Southwest,Toys,Remote Car,Stephanie Wilson,4,228.96,0.05,870.05,1.0
ORD-10720,2025-08-19,Northeast,Toys,Action Figure,Joseph Thomas,5,182.41,0.05,866.45,2.9
ORD-10721,2024-07-20,West,Books,Machine Learning Guide,Stephanie Wilson,15,429.67,0,6445.05,1.6
ORD-10722,2025-07-08,Northeast,Toys,Puzzle Set,Jessica Scott,12,315.27,0,3783.24,4.6
ORD-10723,2025-11-30,Southwest,Beauty,Face Moisturizer,Gary Hernandez,10,215.82,0.1,1942.38,3.3
ORD-10724,2024-11-20,Midwest,Sports,Resistance Bands,Ryan White,20,441.02,0,8820.4,1.2
ORD-10725,2024-01-21,Southeast,Toys,Card Game,Lisa Hernandez,15,311.47,0.15,3971.24,3.2
